Partner name,Offer Reference,Country,*Currency,Status,*For LPM,*Payment fee %,*Type of Risk,*Type of traffic,*FIAT Settlement currency,*FIAT Settlement Cost,FX Source,FX - Settlement,*Settlement Delays (per currency),*Refund,Payments limit,Disbursement limit,Closed GEO,8B Lead,Minimum monthly fee,*Pay in / out,Setup fee,Taxation,Netting fee/topup fee,"Netting latency ",8B legal entity,*Fix transaction fee,*Min transaction fee,"CRYPTO Settlement currency ","CRYPTO Settlement Cost ",Special payment terms,"Disbursement fix fee ",Min disbursement fee,"Limit per settlement request ",Disbursement fee%,*Dispute / Ch'back,Rolling Reserve/Deposit,*Recurrent LPM?,FX - Disbursement,FX - Payment,User verification,Effort,Confidence,USD Turnover,Reach,RICE Score,Fraud Screening,Important,Minimum monthly commitment,Partial Refund,Gateway fee,Files & media,Auth type (cards only),Revenue share,Competitor Price/Market Rate,Settlement time
PagSeguro (https://www.notion.so/PagSeguro-16f37201a2bb4f2bbc2a0ecc22dee1a3?pvs=21),PagSeguro - July 2024 - Mexico - Bank transfer,🇲🇽 Mexico (https://www.notion.so/Mexico-6e45b2842aa0412a8ede042a4eddc6a4?pvs=21),,no offer yet,"Scotiabank (https://www.notion.so/Scotiabank-b0d504b4e5f746e087f80012a5f82098?pvs=21), SafetyPay (https://www.notion.so/SafetyPay-0dcc98927d834b35a7609f0dcce3584c?pvs=21), SPEI (https://www.notion.so/SPEI-c0517a32c4194f6d85ad5e6442f25080?pvs=21)",2%,,,"USD, EUR, GBP",,"Bank of Mexico (Banxico)   
https://www.banxico.org.mx/tipcamb/tipCamMIAction.do?idioma=sp",,Weekly,,,,,Yana Kuprina,,,,,,,,,,,,,,,,,USD 5,,,,3%,,,,,,,,,,,USD 0.10,,,,,
PagSeguro (https://www.notion.so/PagSeguro-16f37201a2bb4f2bbc2a0ecc22dee1a3?pvs=21),PagSeguro - July 2024 - Peru - e-Wallets,🇵🇪 Peru (https://www.notion.so/Peru-1ff7bbf3e4ee473b9cc2dd067b9d598b?pvs=21),,no offer yet,"Payvalida (https://www.notion.so/Payvalida-b6ef990f2442463eaf1366a4e6b776b6?pvs=21), Yape / Plin (Wallets) Peru (https://www.notion.so/Yape-Plin-Wallets-Peru-1857bfd88e1e4d1aa44f73dfb1bd8a33?pvs=21)","2.40%
",,,"USD, EUR, GBP",,"Central Reserve Bank of Peru (BCRP)   
 https://www.sbs.gob.pe/app/pp/sistip_portal/paginas/publicacion/tipocambiopromedio.aspx ",,Weekly,,,,,Yana Kuprina,,,,,,,,,,,,,,,,,USD 5,,,,3%,,,,,,,,,,,USD 0.15,,,,,
PagSeguro (https://www.notion.so/PagSeguro-16f37201a2bb4f2bbc2a0ecc22dee1a3?pvs=21),PagSeguro - July 2024 - Peru - Bank transfers,🇵🇪 Peru (https://www.notion.so/Peru-1ff7bbf3e4ee473b9cc2dd067b9d598b?pvs=21),,no offer yet,"Scotiabank (https://www.notion.so/Scotiabank-b0d504b4e5f746e087f80012a5f82098?pvs=21), Interbank (https://www.notion.so/Interbank-42d17c29bf11497eb4d2afd79e9a61b5?pvs=21), BBVA (https://www.notion.so/BBVA-588998a1f98b4bac806f02bbbe95916d?pvs=21), BCP (https://www.notion.so/BCP-f84bb6389a21469db7e193ffccebe76b?pvs=21), Banbif (https://www.notion.so/Banbif-07fdbb8e374641eb97059396b2389484?pvs=21)","2.40%
",,,"USD, EUR, GBP",,"Central Reserve Bank of Peru (BCRP)   
 https://www.sbs.gob.pe/app/pp/sistip_portal/paginas/publicacion/tipocambiopromedio.aspx ",,Weekly,,,,,Yana Kuprina,,,,,,,,,,,,,,,,,USD 5,,,,3%,,,,,,,,,,,USD 0.15,,,,,
PagSeguro (https://www.notion.so/PagSeguro-16f37201a2bb4f2bbc2a0ecc22dee1a3?pvs=21),PagSeguro - July 2024 - Peru - Cash payments,🇵🇪 Peru (https://www.notion.so/Peru-1ff7bbf3e4ee473b9cc2dd067b9d598b?pvs=21),,no offer yet,"Pago Efectivo (https://www.notion.so/Pago-Efectivo-4b7f7ddf03254e76900e9a88c7632316?pvs=21), Scotiabank (https://www.notion.so/Scotiabank-b0d504b4e5f746e087f80012a5f82098?pvs=21), Western Union (https://www.notion.so/Western-Union-512eb3538b854f36b60f8e0782b819e0?pvs=21), Cash (https://www.notion.so/Cash-c4c15474a0d145938584048c750bcaee?pvs=21), SafetyPay (https://www.notion.so/SafetyPay-0dcc98927d834b35a7609f0dcce3584c?pvs=21), Kasnet (https://www.notion.so/Kasnet-789545b610084eff8504f1d776b74c19?pvs=21), Interbank (https://www.notion.so/Interbank-42d17c29bf11497eb4d2afd79e9a61b5?pvs=21), Caja Trujillo (https://www.notion.so/Caja-Trujillo-ddc19919d26d4217ae6222e34c257a4b?pvs=21), Caja Piuro (https://www.notion.so/Caja-Piuro-469551044730452fb72e2c9ad9fe8921?pvs=21), BBVA (https://www.notion.so/BBVA-588998a1f98b4bac806f02bbbe95916d?pvs=21), BCP (https://www.notion.so/BCP-f84bb6389a21469db7e193ffccebe76b?pvs=21), Banbif (https://www.notion.so/Banbif-07fdbb8e374641eb97059396b2389484?pvs=21)",2.40% USD 0.15,,,"USD, EUR, GBP",,"Central Reserve Bank of Peru (BCRP)   
 https://www.sbs.gob.pe/app/pp/sistip_portal/paginas/publicacion/tipocambiopromedio.aspx ",,Weekly,,,,,Yana Kuprina,,,,,,,,,,,,,,,,,USD 5,,,,3%,,,,,,,,,,,,,,,,
PagSeguro (https://www.notion.so/PagSeguro-16f37201a2bb4f2bbc2a0ecc22dee1a3?pvs=21),PagSeguro - July 2024 - El Salvador - Cash payment,🇸🇻 El Salvador (https://www.notion.so/El-Salvador-35c1a9bfca894dda9409ec19e8a8a063?pvs=21),,no offer yet,Cash (https://www.notion.so/Cash-c4c15474a0d145938584048c750bcaee?pvs=21),"1% ",,,"USD, EUR, GBP",,PTAX https://www.bcb.gov.br/conversao,,Weekly,,,,,Yana Kuprina,,,,,,,,,,,,,,,,,USD 5,,,,3%,,,,,,,,,,,,,,,,
PagSeguro (https://www.notion.so/PagSeguro-16f37201a2bb4f2bbc2a0ecc22dee1a3?pvs=21),PagSeguro - July 2024 - Uruguay - Cash payment,🇺🇾 Uruguay (https://www.notion.so/Uruguay-ee211c42e3ba4511a7efc9ee2e7d7252?pvs=21),,no offer yet,Redpagos (https://www.notion.so/Redpagos-74ba54173f2f4b1b9b34e6f41c211ef2?pvs=21),6%,,,"USD, EUR, GBP",,PTAX https://www.bcb.gov.br/conversao,,Weekly,,,,,Yana Kuprina,,,,,,,,,,,,,,,,,USD 5,,,,,,,,,,,,,,,,,,,,
PagSeguro (https://www.notion.so/PagSeguro-16f37201a2bb4f2bbc2a0ecc22dee1a3?pvs=21),PagSeguro - August 2024 - Spain - PayPal,🇪🇸 Spain (https://www.notion.so/Spain-2c4ab53e04f8448685aff88b06a4717d?pvs=21),,no offer yet,PayPal (https://www.notion.so/PayPal-fddcb51c546a4249a1012fd498f7b1e2?pvs=21),2.50%,,,"USD, EUR, GBP",,"
PTAX https://www.bcb.gov.br/conversao",,Weekly,,,,,Yana Kuprina,,,,,,,,,,,,,,,,,USD 5,,,,,,,,,,,,,,,USD 0.10,,,,,
PagSeguro (https://www.notion.so/PagSeguro-16f37201a2bb4f2bbc2a0ecc22dee1a3?pvs=21),PagSeguro - August 2024 - Turkey - Gpay,🇹🇷 Turkey (https://www.notion.so/Turkey-b5dccdfb4e7941b482dc8e2093d50769?pvs=21),,no offer yet,Gpay (https://www.notion.so/Gpay-e2ee99bcaf4f4968ab0190f35d478869?pvs=21),7%,,,"USD, EUR, GBP",,"
PTAX https://www.bcb.gov.br/conversao",,Weekly,,,,,Yana Kuprina,,,,,,,,,,,,,,,,,USD 5,,,,,,,,,,,,,,,USD 0.10,,,,,
PagSeguro (https://www.notion.so/PagSeguro-16f37201a2bb4f2bbc2a0ecc22dee1a3?pvs=21),PagSeguro - July 2024 - Puerto Rico - PayPal,🇵🇷 Puerto Rico (https://www.notion.so/Puerto-Rico-8d4cdebf985f4183abfc9af857717c73?pvs=21),,no offer yet,PayPal (https://www.notion.so/PayPal-fddcb51c546a4249a1012fd498f7b1e2?pvs=21),2%,,,"USD, EUR, GBP",,"
PTAX https://www.bcb.gov.br/conversao ",,Weekly,,,,,Yana Kuprina,,,,,,,,,,,,,,,,,USD 5,,,,,,,,,,,,,,,USD 0.10,,,,,
Pay Retailers (https://www.notion.so/Pay-Retailers-edde50419d794ced93d33fe3d1e9477f?pvs=21),PayRetailers - July 2024 - Chile - Cash payments,🇨🇱 Chile (https://www.notion.so/Chile-529cb5b42759488ba91830728a0e2513?pvs=21),,no offer yet,"servifacil (https://www.notion.so/servifacil-a3ac9a807f284337b2044968a8d143d8?pvs=21), express lider (https://www.notion.so/express-lider-2d9a087b4f314803a941fcf4a43a6e9a?pvs=21), lider (https://www.notion.so/lider-9aa33eb289e84a55be4a8f0d808d1e1c?pvs=21), acuenta (https://www.notion.so/acuenta-81fa4d82817e4bfba9936c8f0802ef96?pvs=21)","2.20% < 1,000,000
1.90% > 1,000,000",,,"USD, EUR, USDT, USDC, CLP","EUR 75, USD 75, 1 USDT, 1 USDC. settlement in local currencies is also available - USD 30",http://oanda.com/,,2 weeks,via payouts,,"USD 5,000",,Yana Kuprina,,,,,,,,,,,,,,,,1.40%,,5% over 180 days,,,"1.5% FIAT
1% USDT",,,,,,,,,,via payouts,,,,,,
Pay Retailers (https://www.notion.so/Pay-Retailers-edde50419d794ced93d33fe3d1e9477f?pvs=21),PayRetailers - July 2024 - Ecuador - Cash payments,"🇪🇨 Ecuador (https://www.notion.so/Ecuador-37351aca262d4777a1578937ed506541?pvs=21), 🇪🇨 Ecuador (https://www.notion.so/Ecuador-1620f236396480c68846d096abc12381?pvs=21)",,no offer yet,"Red Activa (https://www.notion.so/Red-Activa-2226e3d114104f3a8a53544647895926?pvs=21), TIA (https://www.notion.so/TIA-1580f236396480e78689ce61f069d524?pvs=21)","4% < 1,000,000
3% > 1,000,000",,,"USD, EUR, USDT, USDC, ECS","EUR 75, USD 75, 1 USDT, 1 USDC. settlement in local currencies is also available - USD 30",http://oanda.com/,,2 weeks,via payouts,,"USD 5,000",,Yana Kuprina,,,,Included,,,,,,,,,,,,1.40%,,5% over 180 days,,,"1.5% FIAT
1% USDT",,,,,,,,,,via payouts,,,,,,
TransFi (https://www.notion.so/TransFi-002e60d3a44b49c7a9035ad45abdae89?pvs=21),TransFi - October 2024 - VA,,,no offer yet,,,,,,,,,,,,,,Yana Kuprina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDS (https://www.notion.so/MIDS-ef6ca3b05a9649d09c7b8074430e5fbe?pvs=21),MIDs,🇧🇷 Brazil (https://www.notion.so/Brazil-fe60a68478f749fcacf9a9d1d87a8ab7?pvs=21),,no offer yet,PIX (https://www.notion.so/PIX-1e399abafc874140b30c6c8e13750b09?pvs=21),3%,,,"EUR, USDT",3%,XE.com,,,,,,,Yana Kuprina,,,"USD 5,000",,,,,,,,,,,,,2.50%,USD 60,,,,,,,,,,,,,,,USD 0.25,,,,,
PagSeguro (https://www.notion.so/PagSeguro-16f37201a2bb4f2bbc2a0ecc22dee1a3?pvs=21),PagSeguro - July 2024 - Chile - Cash payments,🇨🇱 Chile (https://www.notion.so/Chile-529cb5b42759488ba91830728a0e2513?pvs=21),,no offer yet,Multicaja (https://www.notion.so/Multicaja-6c40d116f200411cbe2f63a4b71dd21b?pvs=21),3%,,,"USD, EUR, GBP",,"Central Bank of Chile (BCCh)   
https://si3.bcentral.cl/Siete/en/Siete/Cuadro/CAP_TIPO_CAMBIO/MN_TIPO_CAMBIO4/DOLAR_OBS_ADO/TCB_505",,Weekly,,,,,Yana Kuprina,,,,,,,,,,,,,,,,,USD 5,,,,3%,,,,,,,,,,,USD 0.10,,,,,
,Sikander Example - August - PIX,🇧🇷 Brazil (https://www.notion.so/Brazil-fe60a68478f749fcacf9a9d1d87a8ab7?pvs=21),,no offer yet,PIX (https://www.notion.so/PIX-1e399abafc874140b30c6c8e13750b09?pvs=21),2.5%,,,,,,,,,"BRL 1 - 2,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD 0.20,,,,,
,Sikander Example - August - PicPay,🇧🇷 Brazil (https://www.notion.so/Brazil-fe60a68478f749fcacf9a9d1d87a8ab7?pvs=21),,no offer yet,PicPay (https://www.notion.so/PicPay-24a2be2653f74a6c870fbd5a91a0ba13?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pay Retailers (https://www.notion.so/Pay-Retailers-edde50419d794ced93d33fe3d1e9477f?pvs=21),PayRetailers - July 2024 - Colombia - Cash Payments,🇨🇴 Colombia (https://www.notion.so/Colombia-23af280c5e9f4256927b941f58d637e1?pvs=21),,no offer yet,"Movii (https://www.notion.so/Movii-9f4c7171f1d64178a96454388b503afb?pvs=21), Efecty (https://www.notion.so/Efecty-924b0dc263ea475e8c67b477bafb6ebe?pvs=21)","2.00% < 1,000,000
1.50% > 1,000,000",,,"USD, EUR, USDT, USDC, COP","EUR 75, USD 75, 1 USDT, 1 USDC. settlement in local currencies is also available - USD 30",http://oanda.com/,,2 weeks,via payouts,,"USD 5,000",,Yana Kuprina,,,,,,,,,,,,,,,,1.40%,,5% over 180 days,,,"1.5% FIAT
1% USDT",,,,,,,,,,via payouts,,,,,,
PagSmile (https://www.notion.so/PagSmile-222c7b6d15e44541a7920371d96e6357?pvs=21),PagSmile - May 2024 - Mexico - Todito,🇲🇽 Mexico (https://www.notion.so/Mexico-6e45b2842aa0412a8ede042a4eddc6a4?pvs=21),MXN,To be integrated,Todito (https://www.notion.so/Todito-211494e9df2c464eb2e54ddfe484058a?pvs=21),"4.06% ",High risk,Both,"USD, EUR",USD/EUR 50.00,xe.com,2.00%,"T+7 = EUR / USD
T+3 = USDT",USD 1.00,"1~190,000",,,Anna Ivanova,,Payments,,Included,1%,T+1,"DPS, GFI",no,,USDT,1% + 50 USDT,,,,,,USD 10.00,n/a,No,2.00%,,,4,90%,"$100,000.00",3,6.75,,,,USD 1.00,,,,,,
Pay Retailers (https://www.notion.so/Pay-Retailers-edde50419d794ced93d33fe3d1e9477f?pvs=21),PayRetailers - July 2024 - Mexico - Kuady,🇲🇽 Mexico (https://www.notion.so/Mexico-6e45b2842aa0412a8ede042a4eddc6a4?pvs=21),,no offer yet,Kuady (https://www.notion.so/Kuady-1040f236396480c6b787eee098cb48be?pvs=21),4%,,,,,http://oanda.com/,,2 weeks,,,,,Yana Kuprina,,Both,,,,,,,,,,,,,,1.40%,,5% over 180 days,,,"1.5% FIAT
1% USDT",,,,,,,,,,,,,,,,
Pay Retailers (https://www.notion.so/Pay-Retailers-edde50419d794ced93d33fe3d1e9477f?pvs=21),PayRetailers - July 2024 - Mexico - Mach,🇲🇽 Mexico (https://www.notion.so/Mexico-6e45b2842aa0412a8ede042a4eddc6a4?pvs=21),,no offer yet,Mach (https://www.notion.so/Mach-ab7502e1e2f14ca0b8f6218324b213df?pvs=21),2%,,,,,http://oanda.com/,,2 weeks,,,,,Yana Kuprina,,Both,,,,,,,,,,,,,,1.40%,,5% over 180 days,,,"1.5% FIAT
1% USDT",,,,,,,,,,,,,,,,
Pay Retailers (https://www.notion.so/Pay-Retailers-edde50419d794ced93d33fe3d1e9477f?pvs=21),PayRetailers - July 2024 - Mexico - Cash Payments,🇲🇽 Mexico (https://www.notion.so/Mexico-6e45b2842aa0412a8ede042a4eddc6a4?pvs=21),,no offer yet,"OXXOPay (https://www.notion.so/OXXOPay-ed8fd69215234f50aa0e69ad298fb119?pvs=21), Sam's Club (https://www.notion.so/Sam-s-Club-a677889a6b8d4b0795a77a4caf9a4792?pvs=21), Farmacias Roma (https://www.notion.so/Farmacias-Roma-0ff0f23639648076b043d4bf3e00b165?pvs=21), Banco Azteca (https://www.notion.so/Banco-Azteca-6e65c0f5960b452d97d4fdb010da9729?pvs=21), Circle K  (https://www.notion.so/Circle-K-518be5cdd3b543a3b3eb5d008bacdcd2?pvs=21), Walmart (https://www.notion.so/Walmart-16b6ac6f265b422b99b35a0be1b18419?pvs=21), 7/Eleven (https://www.notion.so/7-Eleven-25e20390c3974dfa96aac070b09391c4?pvs=21), BBVA (https://www.notion.so/BBVA-588998a1f98b4bac806f02bbbe95916d?pvs=21), Scotiabank (https://www.notion.so/Scotiabank-b0d504b4e5f746e087f80012a5f82098?pvs=21), Banorte (https://www.notion.so/Banorte-e67aaf24b6364a29b439376047f167bb?pvs=21), Farmacia la Mas Barata (https://www.notion.so/Farmacia-la-Mas-Barata-0bc963c84b9146d7824eb8a43fb42634?pvs=21), Farmacias Dr. Ahorro (https://www.notion.so/Farmacias-Dr-Ahorro-b0d1d32655104d95bb6d972d59d2e77e?pvs=21), City Club (https://www.notion.so/City-Club-e14e176c4a2947eab0142624c8e84ccd?pvs=21), Bodega Aurrera Express (https://www.notion.so/Bodega-Aurrera-Express-6b4604580789416984679b0163de7643?pvs=21), A-Tiendas (https://www.notion.so/A-Tiendas-0ff0f236396480ad83c3f03ac35b39be?pvs=21), Santander (https://www.notion.so/Santander-f9e74e430dc743f78adc1ddc0dd749cb?pvs=21), Extra (https://www.notion.so/Extra-0ff0f23639648010bad8fbc39ba4ffe2?pvs=21), Superama (https://www.notion.so/Superama-96a24bdb387a4ae09552822b0f7df328?pvs=21), Super Del Norte (https://www.notion.so/Super-Del-Norte-f0dd423bb9af4748879b19c8ae0c34ee?pvs=21), Calimax (https://www.notion.so/Calimax-98046301bbd5427aad50b4a5cc611c3f?pvs=21), Affirm (https://www.notion.so/Affirm-f26e0d223834450abc940f4a6ac53626?pvs=21), Telecomm (https://www.notion.so/Telecomm-2e52abb9f6c54f81b9251490e6694043?pvs=21), Soriana (https://www.notion.so/Soriana-564601afb7444bc796157ad1448bc1e3?pvs=21)","2% <1,000,000
1.80% >1,000,000",,,,,http://oanda.com/,,2 weeks,,,"USD 5,000",,Yana Kuprina,,,,,,,,,,,,,,,,,,5% over 180 days,,,"1.5% FIAT
1% USDT",,,,,,,,,,,,,,,,
,Mano.bank-September 2024-C2B fees,🇱🇹 Lithuania (https://www.notion.so/Lithuania-8ef2b28a26a04f4f9955d0ce338efe36?pvs=21),,no offer yet,,"0.4% (SEPA in and out), 1% (SWIFT in and out)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapyd (https://www.notion.so/Rapyd-fec355055fce479199c35c0b3ad52d20?pvs=21),👉 PARTNER-DATE-NAME (of LPM or country),,,no offer yet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quicktum (https://www.notion.so/Quicktum-9c07d7b4b02e4e2b89b58f27ec385a56?pvs=21),Quicktum-March-2025-NAME (of LPM or country),,,no offer yet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deemoney (https://www.notion.so/Deemoney-32985722525b4f1bb319a25413853327?pvs=21),"Deemoney - September 24 - Thailand - Bank transfer ",🇹🇭 Thailand (https://www.notion.so/Thailand-3d224d0234654e4ebddbb4e2eda6b589?pvs=21),THB,Negotiating offer,"PromptPay (https://www.notion.so/PromptPay-66e94ab8ed32468893f91fb877ce7cdb?pvs=21), Bank transfer - Thailand (https://www.notion.so/Bank-transfer-Thailand-10d0f236396480409c0cece5ec69ebe7?pvs=21)",,Low risk,n/a,USD,,Reuters Spot Bid Price,,,,,2 000 000 THB for 4 major banks and other banks 50 000 THB only,,Anna Ivanova,,Disbursements,,,,,,,,,,,55 THB,,,,,,No,0.3% FX,,,,,,,,,,,,,,,,,
M2Pay (https://www.notion.so/M2Pay-ffc3666e21834ef1bf8e354fd4a32da2?pvs=21),M2Pay-October-Malaysia,🇲🇾 Malaysia (https://www.notion.so/Malaysia-88b1cf55a464416ea9e4d2dc600f2669?pvs=21),MYR,Negotiating offer,"Bank transfer - Malaysia (https://www.notion.so/Bank-transfer-Malaysia-10e0f236396480408390d8b0e30cecbb?pvs=21), DuitNow (https://www.notion.so/DuitNow-271d75c962c54a3ab9c72a77d3f7161b?pvs=21)",2.20%,High risk,Both,"USDT, IDR, VND, THB, MYR",FIAT: 1% and USDT: SEA-0.5% + Partner Money Changer rate in XE + 4% mark up,,,"T+0, GMT+8 (10AM-9PM) Monday-Friday",,"MYR 50-50,000 (online banking), MYR 500-50,000 (Duitnow)\","MYR 250-20,000 ",,Anna Ivanova,,Both,,,,,,,,,,,,,"MYR 1,000-1,000,000",1.5% (Online banking only),,,,,,,,,,,,,,,,,,,,,
M2Pay (https://www.notion.so/M2Pay-ffc3666e21834ef1bf8e354fd4a32da2?pvs=21),M2Pay-October-Vietnam-Bank Transfer,🇻🇳 Vietnam (https://www.notion.so/Vietnam-9d3ae854dde54c0c89baf47b97c597ba?pvs=21),VND,To be integrated,"VietQR (https://www.notion.so/VietQR-1120f236396480d68a32d38ae8defb60?pvs=21), Bank transfer - Vietnam (https://www.notion.so/Bank-transfer-Vietnam-d640268b1f6a4943a874c2546dec2085?pvs=21)",2.20%,High risk,Both,"USDT, IDR, VND, THB, MYR",FIAT: 0.5% and USDT: SEA 0.5% + Partner Money Changer rate in XE + 4% mark up,xe.com,,"T+0, GMT+8 (10AM-9PM) Monday-Friday",,"VND 50,000-5,000,000,000 (online banking), VND 5,000,000 -
5,000,000,000 (VietQR)","VND 1,000,000-5,000,000,000",,Anna Ivanova,,Both,,,,,,,,,,,,,"VND 100,000-500,000,000,000",1.5% (Online banking only),,,,,,,,,,,,,,,,,,,,,
M2Pay (https://www.notion.so/M2Pay-ffc3666e21834ef1bf8e354fd4a32da2?pvs=21),M2Pay-October-Vietnam-Momo,🇻🇳 Vietnam (https://www.notion.so/Vietnam-9d3ae854dde54c0c89baf47b97c597ba?pvs=21),VND,To be integrated,Momo Vietnam (https://www.notion.so/Momo-Vietnam-41e2f145964241afb9522d7c371bfc52?pvs=21),3.30%,High risk,Both,"USDT, VND",FIAT: 0.5% and USDT: SEA 0.5% + Partner Money Changer rate in XE + 4% mark up,xe.com,,"T+0, GMT+8 (10AM-9PM) Monday-Friday",,"VND 20,000-20,000,000",,,Anna Ivanova,,Payments,,,,,,,,,,,,,"VND 100,000-500,000,000,000",,,,,,,,,,,,,,,,,,,,,,
M2Pay (https://www.notion.so/M2Pay-ffc3666e21834ef1bf8e354fd4a32da2?pvs=21),M2Pay-October-Thailand - Promptpay,🇹🇭 Thailand (https://www.notion.so/Thailand-3d224d0234654e4ebddbb4e2eda6b589?pvs=21),THB,Negotiating offer,"Bank transfer - Thailand (https://www.notion.so/Bank-transfer-Thailand-10d0f236396480409c0cece5ec69ebe7?pvs=21), PromptPay (https://www.notion.so/PromptPay-66e94ab8ed32468893f91fb877ce7cdb?pvs=21)",2.20%,High risk,Both,"USDT, THB",FIAT: 0.5% and USDT: SEA 0.5% + Partner Money Changer rate in XE + 4% mark up,,,"T+0, GMT+8 (10AM-9PM) Monday-Friday",,"THB 100-200,000 ","THB 1,000-200,000 ",,Anna Ivanova,,Both,,,,,,,,,,,,,"THB 2,000-10,000,000",1.50% (online banking only),,,,,,,,,,,,,,,,,,,,,
,Bilderlings-October-C2B account,"🇬🇧 United Kingdom (UK) (https://www.notion.so/United-Kingdom-UK-f227ebd8a1ae45d28005f62bc311a794?pvs=21), 🇫🇷 France (https://www.notion.so/France-46e46fcf7d364b44a472241a11339793?pvs=21), 🇳🇱 Netherlands (https://www.notion.so/Netherlands-f9345e4fac5540c98d5877a8f15a36a2?pvs=21)",,no offer yet,,0.95% for C2B account,,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,,,,,,,,,,,,,,,,,,,
Lightnet (Disbursements) (https://www.notion.so/Lightnet-Disbursements-10b0f236396480c2be47de356ccdae3b?pvs=21),Lightnet-October 2024-China-Bank Transfer,🇨🇳 China (https://www.notion.so/China-cb9e8a666e4146fc82a746e1595754a6?pvs=21),CNY,no offer yet,Bank Transfer - China (https://www.notion.so/Bank-Transfer-China-1320f236396480449c74d1bd29768eed?pvs=21),,Low risk,,,,xe.com,0.35% (Need Chinese characters for beneficiary) OR 1.20% (English Name accepted (Account Name is validated and may be returned if spelling is different)),,,,"min CNY150 - max USD 5,000/tx, USD 50,000/year",,Anna Ivanova,,Disbursements,,,,,,,,,,,,,,"USD 5.00 ",,,,,,,,,,,,,,,,,,,,,
ESB (https://www.notion.so/ESB-fc68175e03a0438db7c231aad17fd9b2?pvs=21),ESB - ELQR,🇰🇬 Kyrgyzstan (https://www.notion.so/Kyrgyzstan-f70731e60a7a493b86a72f89bd748f2a?pvs=21),,no offer yet,ELQR (https://www.notion.so/ELQR-6261399f170c4513a0fbf35038499101?pvs=21),1.00%,,,USD/EUR,,,,,not available,"KGS 1 - 500,000 (can be increased by the bank if required)",,,Anna Ivanova,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,
,Qiwi - Kazakhstan,🇰🇿 Kazakhstan (https://www.notion.so/Kazakhstan-a729cd06e99a4cd9af1f68eb294c768c?pvs=21),,no offer yet,Qiwi.kz Wallet (https://www.notion.so/Qiwi-kz-Wallet-56a4a0b49a144293a55e379bd2fb1705?pvs=21),2.00%,,,USD/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Humo, Uzcard",🇺🇿 Uzbekistan (https://www.notion.so/Uzbekistan-4b2f00355fbf45f686008e7cdce612ff?pvs=21),,no offer yet,"Humo (https://www.notion.so/Humo-ee27c44904e24f87b558f23c77fcfd2f?pvs=21), Uzcard (https://www.notion.so/Uzcard-67e76d7980ed43518b09205de84c2a81?pvs=21)",1.50%,,,"USD, EUR",,,,,,,,,,,,,,,,,,,,,,,,,1.50% (via UniversalBank),,,,,,,,,,,,,,,,,,,,,
,"Uzum ",🇺🇿 Uzbekistan (https://www.notion.so/Uzbekistan-4b2f00355fbf45f686008e7cdce612ff?pvs=21),,no offer yet,Uzum (https://www.notion.so/Uzum-35a9625d6ec44ff5aa8b86684e0c37e6?pvs=21),2.50%,,,USD/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Payme - Uzbekistan,🇺🇿 Uzbekistan (https://www.notion.so/Uzbekistan-4b2f00355fbf45f686008e7cdce612ff?pvs=21),,no offer yet,Payme (https://www.notion.so/Payme-a055c2e00fc240f4a7812efcdff8e172?pvs=21),1.50%,,,USD/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DCB - Kazakhstan,🇰🇿 Kazakhstan (https://www.notion.so/Kazakhstan-a729cd06e99a4cd9af1f68eb294c768c?pvs=21),,no offer yet,DCB KZ (https://www.notion.so/DCB-KZ-043f590e39ea45c58fc6032a753fdfc0?pvs=21),9.00%,,,USD/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moneta.ru (https://www.notion.so/Moneta-ru-0288a06216ab4aaea4c8d49ef41f5ef4?pvs=21),"Moneta - October 2024 - Russia - MIR/Visa/MC ",🇷🇺 Russia ⚠️  (https://www.notion.so/Russia-bbaa1a643c1f43bba406f03e1489a319?pvs=21),,no offer yet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
